Time(s),HeartRate(1/min),CardiacOutput(mL/min),MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),TotalMetabolicRate(kcal/day),CoreTemperature(degC),SkinTemperature(degC),RespirationRate(1/min),AchievedExerciseLevel,FatigueLevel,TotalMetabolicRate(W),TotalWorkRateLevel
1959.02,166.666667,6919.517592,102.646533,114.732589,90.488943,6900.546379,38.591888,25.340318,22.058824,0.779220,0.048932,334.165348,0.194805
1960.02,166.666667,6919.621530,102.651453,114.735659,90.491312,6900.546379,38.592344,25.334201,22.058824,0.783577,0.050304,334.165348,0.195894
1961.02,166.666667,6918.682249,102.643327,114.731013,90.488425,6900.546379,38.592800,25.328086,22.058824,0.774557,0.052938,334.165348,0.193639
1962.02,166.666667,6919.650969,102.650283,114.734575,90.491250,6900.546379,38.593255,25.321966,22.058824,0.781327,0.048905,334.165348,0.195332
1963.02,166.666667,6918.909432,102.648849,114.734255,90.491194,6900.546379,38.593710,25.315854,22.058824,0.782690,0.051223,334.165348,0.195673
1964.02,166.666667,6918.820366,102.645696,114.732071,90.490149,6900.546379,38.594165,25.309738,22.058824,0.772289,0.052014,334.165348,0.193072
1965.02,166.666667,6919.512564,102.652812,114.736069,90.493170,6900.546379,38.594619,25.303620,22.058824,0.783557,0.049139,334.165348,0.195889
1966.02,166.666667,6918.253244,102.645891,114.732574,90.490923,6900.546379,38.595073,25.297512,22.058824,0.777864,0.052403,334.165348,0.194466
1967.02,166.666667,6918.475251,102.645386,114.731912,90.490824,6900.546379,38.595527,25.291395,22.058824,0.778426,0.049859,334.165348,0.194606
1968.02,166.666667,6919.060839,102.653130,114.736421,90.494266,6900.546379,38.595980,25.285281,22.058824,0.784166,0.049749,334.165348,0.196042
1969.02,166.666667,6917.835256,102.644109,114.731454,90.491086,6900.546379,38.596432,25.279173,22.058824,0.775261,0.052782,334.165348,0.193815
1970.02,166.666667,6918.688121,102.649117,114.733854,90.493135,6900.546379,38.596885,25.273058,22.058824,0.780384,0.048732,334.165348,0.195096
1971.02,166.666667,6918.400781,102.651371,114.735566,90.494517,6900.546379,38.597337,25.266949,22.058824,0.783325,0.050576,334.165348,0.195831
1972.02,166.666667,6917.802383,102.644999,114.731720,90.492245,6900.546379,38.597789,25.260840,22.058824,0.772714,0.052651,334.165348,0.193179
1973.02,166.666667,6918.726948,102.652604,114.735811,90.495393,6900.546379,38.598240,25.254726,22.058824,0.782646,0.048820,334.165348,0.195662
1974.02,166.666667,6917.699704,102.648510,114.733958,90.494260,6900.546379,38.598691,25.248622,22.058824,0.782311,0.051611,334.165348,0.195578
1975.02,166.666667,6917.479970,102.644930,114.731660,90.492969,6900.546379,38.599141,25.242511,22.058824,0.777626,0.050148,334.165348,0.194406
1976.02,166.666667,6918.453315,102.654246,114.736818,90.496937,6900.546379,38.599591,25.236401,22.058824,0.784730,0.049227,334.165348,0.196183
1977.02,166.666667,6917.131623,102.645865,114.732336,90.494027,6900.546379,38.600041,25.230299,22.058824,0.776398,0.052505,334.165348,0.194099
1978.02,166.666667,6917.674278,102.647857,114.733018,90.494879,6900.546379,38.600491,25.224188,22.058824,0.779589,0.048607,334.165348,0.194897
1979.02,166.666667,6917.892097,102.653528,114.736524,90.497560,6900.546379,38.600940,25.218083,22.058824,0.783936,0.049980,334.165348,0.195984
1980.02,166.666667,6916.863718,102.644982,114.731628,90.494480,6900.546379,38.601388,25.211980,22.058824,0.774920,0.052609,334.165348,0.193730
1981.02,166.666667,6917.838136,102.651649,114.735050,90.497216,6900.546379,38.601836,25.205871,22.058824,0.781693,0.048581,334.165348,0.195423
1982.02,166.666667,6917.183563,102.651044,114.735200,90.497484,6900.546379,38.602284,25.199771,22.058824,0.783047,0.050899,334.165348,0.195762
1983.02,166.666667,6916.981601,102.647066,114.732552,90.496099,6900.546379,38.602732,25.193667,22.058824,0.772661,0.051683,334.165348,0.193165
1984.02,166.666667,6917.746944,102.654457,114.736716,90.499248,6900.546379,38.603179,25.187561,22.058824,0.783920,0.048814,334.165348,0.195980
1985.02,166.666667,6916.511137,102.648035,114.733481,90.497167,6900.546379,38.603626,25.181464,22.058824,0.778218,0.052077,334.165348,0.194554
1986.02,166.666667,6916.639932,102.646783,114.732404,90.496767,6900.546379,38.604072,25.175359,22.058824,0.778795,0.049528,334.165348,0.194699
1987.02,166.666667,6917.330529,102.655047,114.737216,90.500432,6900.546379,38.604518,25.169257,22.058824,0.784526,0.049425,334.165348,0.196132
1988.02,166.666667,6916.057414,102.645984,114.732197,90.497195,6900.546379,38.604964,25.163161,22.058824,0.775622,0.052454,334.165348,0.193905
1989.02,166.666667,6916.868242,102.650413,114.734286,90.499027,6900.546379,38.605409,25.157058,22.058824,0.780752,0.048407,334.165348,0.195188
1990.02,166.666667,6916.692438,102.653526,114.736479,90.500746,6900.546379,38.605854,25.150961,22.058824,0.783684,0.050251,334.165348,0.195921
1991.02,166.666667,6915.982980,102.646490,114.732239,90.498176,6900.546379,38.606298,25.144864,22.058824,0.773077,0.052320,334.165348,0.193269
1992.02,166.666667,6916.949111,102.654056,114.736310,90.501321,6900.546379,38.606742,25.138762,22.058824,0.783012,0.048495,334.165348,0.195753
1993.02,166.666667,6915.984238,102.650681,114.734849,90.500452,6900.546379,38.607186,25.132670,22.058824,0.782669,0.051285,334.165348,0.195667
1994.02,166.666667,6915.668060,102.646448,114.732174,90.498884,6900.546379,38.607629,25.126572,22.058824,0.777994,0.049817,334.165348,0.194499
1995.02,166.666667,6916.716512,102.655949,114.737453,90.502950,6900.546379,38.608072,25.120474,22.058824,0.785092,0.048903,334.165348,0.196273
1996.02,166.666667,6915.384607,102.647837,114.733107,90.500120,6900.546379,38.608515,25.114384,22.058824,0.776758,0.052177,334.165348,0.194189
1997.02,166.666667,6915.848963,102.649095,114.733391,90.500690,6900.546379,38.608957,25.108286,22.058824,0.779959,0.048281,334.165348,0.194990
1998.02,166.666667,6916.183041,102.655501,114.737330,90.503684,6900.546379,38.609399,25.102193,22.058824,0.784296,0.049655,334.165348,0.196074
1999.02,166.666667,6915.074771,102.646635,114.732237,90.500447,6900.546379,38.609840,25.096103,22.058824,0.775284,0.052279,334.165348,0.193821
2000.02,166.666667,6916.043650,102.652946,114.735473,90.503062,6900.546379,38.610281,25.090007,22.058824,0.782060,0.048255,334.165348,0.195515
2001.02,166.666667,6915.482927,102.653189,114.736104,90.503664,6900.546379,38.610722,25.083919,22.058824,0.783405,0.050573,334.165348,0.195851
2002.02,166.666667,6915.164187,102.648401,114.732987,90.501935,6900.546379,38.611162,25.077828,22.058824,0.773034,0.051350,334.165348,0.193258
2003.02,166.666667,6915.996634,102.655993,114.737272,90.505181,6900.546379,38.611602,25.071734,22.058824,0.784285,0.048489,334.165348,0.196071
2004.02,166.666667,6914.794973,102.650139,114.734342,90.503301,6900.546379,38.612042,25.065651,22.058824,0.778573,0.051750,334.165348,0.194643
2005.02,166.666667,6914.827727,102.648156,114.732853,90.502601,6900.546379,38.612481,25.059559,22.058824,0.779165,0.049196,334.165348,0.194791
2006.02,166.666667,6915.623380,102.656912,114.737947,90.506476,6900.546379,38.612920,25.053470,22.058824,0.784888,0.049100,334.165348,0.196222
2007.02,166.666667,6914.311590,102.647900,114.732924,90.503214,6900.546379,38.613358,25.047387,22.058824,0.775984,0.052124,334.165348,0.193996
2008.02,166.666667,6915.068023,102.651681,114.734648,90.504791,6900.546379,38.613797,25.041296,22.058824,0.781122,0.048081,334.165348,0.195281
2009.02,166.666667,6915.006195,102.655623,114.737305,90.506838,6900.546379,38.614234,25.035213,22.058824,0.784043,0.049926,334.165348,0.196011
2010.02,166.666667,6914.188344,102.647978,114.732698,90.503990,6900.546379,38.614672,25.029129,22.058824,0.773441,0.051989,334.165348,0.193360
2011.02,166.666667,6915.185865,102.655425,114.736704,90.507101,6900.546379,38.615108,25.023041,22.058824,0.783379,0.048169,334.165348,0.195845
2012.02,166.666667,6914.292069,102.652816,114.735673,90.506527,6900.546379,38.615545,25.016962,22.058824,0.783027,0.050959,334.165348,0.195757
2013.02,166.666667,6913.882564,102.647984,114.732650,90.504703,6900.546379,38.615981,25.010877,22.058824,0.778363,0.049485,334.165348,0.194591
2014.02,166.666667,6914.997115,102.657597,114.738006,90.508839,6900.546379,38.616417,25.004792,22.058824,0.785454,0.048577,334.165348,0.196364
2015.02,166.666667,6913.665481,102.649839,114.733849,90.506127,6900.546379,38.616852,24.998716,22.058824,0.777119,0.051848,334.165348,0.194280
2016.02,166.666667,6914.045597,102.650357,114.733720,90.506403,6900.546379,38.617288,24.992632,22.058824,0.780330,0.047954,334.165348,0.195082
2017.02,166.666667,6914.495140,102.657450,114.738059,90.509689,6900.546379,38.617722,24.986552,22.058824,0.784657,0.049330,334.165348,0.196164
2018.02,166.666667,6913.315434,102.648351,114.732811,90.506324,6900.546379,38.618157,24.980476,22.058824,0.775648,0.051949,334.165348,0.193912
2019.02,166.666667,6914.266143,102.654225,114.735807,90.508777,6900.546379,38.618591,24.974393,22.058824,0.782429,0.047929,334.165348,0.195607
2020.02,166.666667,6913.805244,102.655317,114.736920,90.509717,6900.546379,38.619024,24.968319,22.058824,0.783764,0.050247,334.165348,0.195941
2021.02,166.666667,6913.368918,102.649756,114.733351,90.507654,6900.546379,38.619457,24.962241,22.058824,0.773408,0.051017,334.165348,0.193352
2022.02,166.666667,6914.263299,102.657488,114.737715,90.510967,6900.546379,38.619890,24.956162,22.058824,0.784651,0.048163,334.165348,0.196163
2023.02,166.666667,6913.108368,102.652285,114.735140,90.509323,6900.546379,38.620323,24.950092,22.058824,0.778929,0.051422,334.165348,0.194732
2024.02,166.666667,6913.041778,102.649586,114.733235,90.508320,6900.546379,38.620755,24.944014,22.058824,0.779535,0.048863,334.165348,0.194884
2025.02,166.666667,6913.935105,102.658740,114.738546,90.512359,6900.546379,38.621186,24.937939,22.058824,0.785250,0.048774,334.165348,0.196313
2026.02,166.666667,6912.591842,102.649835,114.733555,90.509099,6900.546379,38.621618,24.931870,22.058824,0.776347,0.051794,334.165348,0.194087
2027.02,166.666667,6913.282924,102.652915,114.734879,90.510396,6900.546379,38.622049,24.925794,22.058824,0.781494,0.047753,334.165348,0.195373
2028.02,166.666667,6913.337644,102.657657,114.737993,90.512769,6900.546379,38.622479,24.919724,22.058824,0.784404,0.049599,334.165348,0.196101
2029.02,166.666667,6912.416235,102.649474,114.733066,90.509678,6900.546379,38.622909,24.913654,22.058824,0.773806,0.051657,334.165348,0.193451
2030.02,166.666667,6913.433121,102.656715,114.736959,90.512721,6900.546379,38.623339,24.907580,22.058824,0.783746,0.047843,334.165348,0.195937
2031.02,166.666667,6912.617822,102.654897,114.736387,90.512465,6900.546379,38.623769,24.901516,22.058824,0.783386,0.050631,334.165348,0.195846
2032.02,166.666667,6912.118730,102.649520,114.733048,90.510407,6900.546379,38.624198,24.895445,22.058824,0.778733,0.049153,334.165348,0.194683
2033.02,166.666667,6913.288091,102.659149,114.738430,90.514577,6900.546379,38.624626,24.889375,22.058824,0.785818,0.048251,334.165348,0.196454
2034.02,166.666667,6911.967466,102.651821,114.734517,90.512021,6900.546379,38.625055,24.883313,22.058824,0.777481,0.051519,334.165348,0.194370
2035.02,166.666667,6912.258005,102.651596,114.733968,90.511997,6900.546379,38.625483,24.877243,22.058824,0.780701,0.047626,334.165348,0.195175
2036.02,166.666667,6912.820352,102.659308,114.738670,90.515549,6900.546379,38.625910,24.871179,22.058824,0.785019,0.049003,334.165348,0.196255
2037.02,166.666667,6911.576831,102.650047,114.733311,90.512085,6900.546379,38.626337,24.865117,22.058824,0.776014,0.051617,334.165348,0.194003
2038.02,166.666667,6912.496926,102.655402,114.736016,90.514340,6900.546379,38.626764,24.859049,22.058824,0.782798,0.047602,334.165348,0.195700
2039.02,166.666667,6912.141899,102.657341,114.737621,90.515625,6900.546379,38.627191,24.852989,22.058824,0.784125,0.049919,334.165348,0.196031
2040.02,166.666667,6911.588923,102.651054,114.733629,90.513247,6900.546379,38.627617,24.846927,22.058824,0.773782,0.050683,334.165348,0.193446
2041.02,166.666667,6912.538763,102.658860,114.738034,90.516601,6900.546379,38.628043,24.840862,22.058824,0.785018,0.047836,334.165348,0.196255
2042.02,166.666667,6911.438880,102.654355,114.735851,90.515218,6900.546379,38.628468,24.834807,22.058824,0.779287,0.051093,334.165348,0.194822
2043.02,166.666667,6911.270547,102.650948,114.733532,90.513912,6900.546379,38.628893,24.828744,22.058824,0.779907,0.048530,334.165348,0.194977
2044.02,166.666667,6912.253773,102.660407,114.739014,90.518084,6900.546379,38.629317,24.822684,22.058824,0.785614,0.048447,334.165348,0.196403
2045.02,166.666667,6910.887495,102.651678,114.734108,90.514865,6900.546379,38.629742,24.816630,22.058824,0.776711,0.051463,334.165348,0.194178
2046.02,166.666667,6911.504410,102.654019,114.735012,90.515867,6900.546379,38.630165,24.810569,22.058824,0.781866,0.047425,334.165348,0.195467
2047.02,166.666667,6911.676992,102.659534,114.738582,90.518569,6900.546379,38.630589,24.804514,22.058824,0.784766,0.049272,334.165348,0.196191
2048.02,166.666667,6910.659391,102.650896,114.733388,90.515273,6900.546379,38.631012,24.798460,22.058824,0.774172,0.051324,334.165348,0.193543
2049.02,166.666667,6911.685674,102.657868,114.737136,90.518227,6900.546379,38.631435,24.792401,22.058824,0.784115,0.047515,334.165348,0.196029
2050.02,166.666667,6910.958491,102.656893,114.737062,90.518317,6900.546379,38.631857,24.786352,22.058824,0.783746,0.050303,334.165348,0.195937
2051.02,166.666667,6910.375688,102.651043,114.733440,90.516048,6900.546379,38.632279,24.780297,22.058824,0.779105,0.048819,334.165348,0.194776
2052.02,166.666667,6911.588715,102.660603,114.738794,90.520212,6900.546379,38.632701,24.774241,22.058824,0.786182,0.047924,334.165348,0.196546
2053.02,166.666667,6910.289326,102.653775,114.735161,90.517838,6900.546379,38.633122,24.768196,22.058824,0.777844,0.051189,334.165348,0.194461
2054.02,166.666667,6910.483832,102.652791,114.734174,90.517501,6900.546379,38.633543,24.762141,22.058824,0.781074,0.047297,334.165348,0.195269
2055.02,166.666667,6911.156014,102.661057,114.739198,90.521291,6900.546379,38.633963,24.756092,22.058824,0.785382,0.048676,334.165348,0.196346
2056.02,166.666667,6909.859169,102.651730,114.733783,90.517769,6900.546379,38.634383,24.750046,22.058824,0.776380,0.051285,334.165348,0.194095
2057.02,166.666667,6910.738641,102.656514,114.736162,90.519799,6900.546379,38.634803,24.743993,22.058824,0.783169,0.047273,334.165348,0.195792
2058.02,166.666667,6910.498595,102.659339,114.738279,90.521444,6900.546379,38.635222,24.737950,22.058824,0.784486,0.049591,334.165348,0.196122
2059.02,166.666667,6909.829518,102.652376,114.733878,90.518759,6900.546379,38.635641,24.731903,22.058824,0.774158,0.050348,334.165348,0.193539
2060.02,166.666667,6910.825442,102.660169,114.738264,90.522112,6900.546379,38.636060,24.725854,22.058824,0.785387,0.047508,334.165348,0.196347
2061.02,166.666667,6909.788418,102.656395,114.736493,90.521008,6900.546379,38.636478,24.719814,22.058824,0.779646,0.050764,334.165348,0.194912
2062.02,166.666667,6909.518601,102.652312,114.733773,90.519408,6900.546379,38.636896,24.713768,22.058824,0.780280,0.048195,334.165348,0.195070
2063.02,166.666667,6910.583252,102.661992,114.739378,90.523682,6900.546379,38.637314,24.707723,22.058824,0.785978,0.048119,334.165348,0.196495
2064.02,166.666667,6909.203907,102.653523,114.734612,90.520545,6900.546379,38.637731,24.701686,22.058824,0.777076,0.051131,334.165348,0.194269
2065.02,166.666667,6909.739972,102.655113,114.735084,90.521243,6900.546379,38.638148,24.695640,22.058824,0.782240,0.047096,334.165348,0.195560
2066.02,166.666667,6910.031964,102.661376,114.739095,90.524265,6900.546379,38.638564,24.689602,22.058824,0.785128,0.048944,334.165348,0.196282
2067.02,166.666667,6908.927175,102.652380,114.733685,90.520800,6900.546379,38.638980,24.683564,22.058824,0.774539,0.050990,334.165348,0.193635
2068.02,166.666667,6909.950604,102.659006,114.737236,90.523625,6900.546379,38.639396,24.677521,22.058824,0.784485,0.047187,334.165348,0.196121
2069.02,166.666667,6909.319021,102.658892,114.737667,90.524069,6900.546379,38.639811,24.671488,22.058824,0.784107,0.049974,334.165348,0.196027
2070.02,166.666667,6908.657349,102.652625,114.733790,90.521607,6900.546379,38.640226,24.665449,22.058824,0.779477,0.048485,334.165348,0.194869
2071.02,166.666667,6909.899794,102.662005,114.739041,90.525713,6900.546379,38.640640,24.659411,22.058824,0.786548,0.047596,334.165348,0.196637
2072.02,166.666667,6908.632816,102.655740,114.735729,90.523550,6900.546379,38.641055,24.653381,22.058824,0.778208,0.050858,334.165348,0.194552
2073.02,166.666667,6908.727247,102.654006,114.734304,90.522896,6900.546379,38.641468,24.647343,22.058824,0.781448,0.046967,334.165348,0.195362
2074.02,166.666667,6909.508008,102.662778,114.739615,90.526902,6900.546379,38.641882,24.641310,22.058824,0.785747,0.048347,334.165348,0.196437
2075.02,166.666667,6908.168857,102.653485,114.734201,90.523359,6900.546379,38.642295,24.635281,22.058824,0.776747,0.050952,334.165348,0.194187
2076.02,166.666667,6908.995256,102.657634,114.736204,90.525127,6900.546379,38.642708,24.629245,22.058824,0.783540,0.046944,334.165348,0.195885
2077.02,166.666667,6908.872819,102.661312,114.738809,90.527117,6900.546379,38.643120,24.623218,22.058824,0.784849,0.049262,334.165348,0.196212
2078.02,166.666667,6908.088675,102.653707,114.734018,90.524139,6900.546379,38.643532,24.617188,22.058824,0.774534,0.050012,334.165348,0.193634
2079.02,166.666667,6909.119109,102.661391,114.738329,90.527451,6900.546379,38.643943,24.611156,22.058824,0.785756,0.047180,334.165348,0.196439
2080.02,166.666667,6908.153133,102.658377,114.737003,90.526652,6900.546379,38.644355,24.605133,22.058824,0.780006,0.050434,334.165348,0.195002
2081.02,166.666667,6907.783892,102.653662,114.733911,90.524779,6900.546379,38.644765,24.599103,22.058824,0.780653,0.047860,334.165348,0.195163
